OBJECTID	POINT_X	POINT_Y
137	-193.19	258.45
137	-192.3	258.5
137	-192.21	257.27
137	-149.39	260.1
137	-149.47	261.28
137	-148.47	262.37
137	-146.09	262.54
137	-144.96	261.55
137	-144.88	260.33
137	-137.92	260.85
137	-138.01	262.08
137	-137	263.19
137	-134.67	263.35
137	-133.58	262.57
137	-133.47	261.68
137	-127.19	262.16
137	-127.36	264.03
137	-82.49	267.38
137	-79.97	232.77
137	-94.49	231.7
137	-95.81	252.5
137	-113.19	251.2
137	-113.11	250.11
137	-116.2	249.88
137	-114.39	228
137	-129.53	227
137	-131.4	248.7
137	-191.11	244.29
137	-191.03	243.26
137	-191.43	243.23
137	-191.97	242.65
137	-191.94	242.25
137	-194.02	242.1
137	-193.72	238.05
137	-190.82	238.27
137	-189.65	222.43
137	-192.56	222.22
137	-192.27	218.19
137	-190.19	218.29
137	-190.17	217.89
137	-189.59	217.47
137	-189.19	217.5
137	-188.94	214.22
137	-188.15	214.28
137	-187.5	205.73
137	-188.3	205.67
137	-188.05	202.39
137	-188.55	202.35
137	-188.92	201.86
137	-188.9	201.36
137	-189.96	201.28
137	-188.21	176.37
137	-201.1	175.42
137	-201.32	178.41
137	-229.3	176.27
137	-229.09	173.28
137	-242	172.38
137	-243.85	197.28
137	-244.97	197.18
137	-245.01	197.68
137	-245.46	198.08
137	-245.96	198.05
137	-246.2	201.33
137	-247.02	201.27
137	-247.65	209.82
137	-246.82	209.88
137	-247.06	213.15
137	-246.56	213.19
137	-246.17	213.7
137	-246.2	214.2
137	-243.17	214.43
137	-244.95	238.27
137	-248	238.08
137	-248.04	238.58
137	-248.49	238.95
137	-248.99	238.91
137	-249.28	242.25
137	-250.08	242.19
137	-250.72	250.73
137	-249.92	250.79
137	-250.16	254.05
137	-249.34	255.02
137	-248.21	255.1
137	-250.04	280.06
138	-150.67	219.17
138	-129.25	220.78
138	-129.53	224.47
138	-114.39	225.6
138	-114.11	221.91
138	-93.41	223.43
138	-93.58	225.75
138	-81.15	226.64
138	-80.84	222.04
138	-66.64	209.55
138	-50.43	210.76
138	-50.96	217.89
138	-38.39	218.83
138	-37.86	211.69
138	-36.79	211.78
138	-33.28	163.75
138	-60.57	161.69
138	-58.96	140.24
138	-71.82	139.27
138	-73.43	160.68
138	-77.03	160.41
138	-78.17	175.52
138	-74.57	175.79
138	-76.13	196.45
138	-77.98	196.39
138	-79.65	197.87
138	-79.76	200.31
138	-88.24	207.59
138	-90.63	207.33
138	-92.35	208.84
138	-92.48	210.64
138	-113.18	209.07
138	-112.89	205.41
138	-128.04	204.28
138	-128.33	208.08
138	-149.67	206.41
138	-150.67	219.17
139	-899.14	210.21
139	-875.57	211.91
139	-875.46	210.23
139	-842.51	212.43
139	-842.82	217.19
139	-822.52	218.66
139	-822.57	220.03
139	-809.06	221.03
139	-807.76	201.92
139	-811.11	201.71
139	-811.03	200.08
139	-817.8	199.61
139	-817.86	201.23
139	-821.34	200.99
139	-821.7	206.32
139	-841.95	204.96
139	-841.61	199.84
139	-874.51	197.58
139	-874.44	196.66
139	-878.26	196.4
139	-878.54	198.95
139	-898.27	197.74
139	-899.14	210.21
140	-893.51	221.76
140	-888.06	232.03
140	-883.78	232.28
140	-882.65	215.89
140	-893.68	215.01
140	-893.51	221.76
141	-877.61	244.8
141	-848.02	246.9
141	-848.5	254.03
141	-820	256.09
141	-819	239.37
141	-846.71	237.35
141	-846.26	230.19
141	-876.38	228.07
141	-877.61	244.8
142	-819.04	255
142	-786.91	258.13
142	-785.97	247.5
142	-818.04	245
142	-819.04	255
143	-817.72	239.37
143	-818.04	243.99
143	-785.97	246.51
143	-776.31	247.21
143	-775.21	232.44
143	-816.96	229.14
143	-817.72	239.37
144	-816.96	228
144	-802	229
144	-801	217.92
144	-807.5	217.32
144	-808	222
144	-816.29	221.5
144	-816.96	228
145	-800.61	229.5
145	-775.21	231.5
145	-773.96	216.68
145	-799.41	214.88
145	-799.61	217.92
145	-800.61	229.5
146	-850.62	275.7
146	-836.89	276.5
146	-837.01	278.5
146	-829.49	278.93
146	-829.24	277.24
146	-822.53	277.66
146	-821.67	266.11
146	-849.75	264.03
146	-850.62	275.7
147	-820.86	284.76
147	-817.57	285.01
147	-817.64	285.94
147	-813.31	286.26
147	-813.23	285.33
147	-780.83	287.58
147	-779.91	275.09
147	-816.39	272.35
147	-819.91	272.09
147	-820.86	284.76
148	-819.91	271
148	-816.39	271.5
148	-815.08	255.85
148	-818.55	255.67
148	-819.41	267.23
148	-819.91	271
149	-821.96	294.78
149	-806.39	303.76
149	-801.05	294.65
149	-820.44	292.13
149	-821.96	294.78
150	-805.5	303.83
150	-796.39	309.65
150	-791.06	300.46
150	-800	295
150	-805.5	303.83
151	-783.56	258.35
151	-778.4	258.64
151	-777.2	258.75
151	-776.89	255.08
151	-783.25	254.67
151	-783.56	258.35
152	-625.78	219.38
152	-621.4	224.32
152	-614.86	224.86
152	-614.17	224.37
152	-607.61	232.09
152	-608.28	232.67
152	-608.34	233.72
152	-608.07	234.04
152	-610.02	235.73
152	-610.69	245.45
152	-607.55	245.66
152	-608.98	267.04
152	-632.63	265.45
152	-633.56	278.38
152	-603.74	280.47
152	-603.43	276.05
152	-600.52	276.25
152	-598.5	248.72
152	-597.85	247.87
152	-596.92	248.8
152	-588.73	241.71
152	-589.32	240.98
152	-588.37	240.22
152	-528.72	244.24
152	-527.77	245.31
152	-528.66	246.04
152	-521.51	254.31
152	-520.64	253.55
152	-519.78	254.47
152	-521.85	281.87
152	-519.75	281.98
152	-520.08	286.57
152	-486.06	289
152	-482.47	238.58
152	-506.21	236.96
152	-506.06	235.76
152	-507.94	233.53
152	-509.16	233.42
152	-507.82	215.76
152	-506.62	215.83
152	-504.59	214.14
152	-504.51	212.82
152	-480.84	214.42
152	-479.53	198.5
152	-515.69	195.91
152	-518.25	232.61
152	-524.85	232.16
152	-525.12	235.58
152	-590.61	230.66
152	-590.35	227.25
152	-599.62	226.8
152	-601.57	228.45
152	-601.81	228.18
152	-602.99	228.24
152	-603.88	228.98
152	-610.39	221.02
152	-609.93	220.58
152	-609.32	213.94
152	-613.67	209
152	-620.21	208.53
152	-625.21	212.79
152	-625.78	219.38
153	-829.17	-329.27
153	-787.36	-325.99
153	-787.1	-330.66
153	-828.88	-334.03
153	-829.17	-329.27
154	-829.22	-320.47
154	-788.1	-316.87
154	-787.72	-321.79
154	-829.02	-325.33
154	-829.22	-320.47
155	-829.76	-312.28
155	-788.59	-308.47
155	-788.2	-313.01
155	-829.6	-316.69
155	-829.76	-312.28
156	-836.81	-329.58
156	-832.21	-329.26
156	-831.72	-333.83
156	-836.42	-334.31
156	-836.81	-329.58
157	-842.37	-317.5
157	-831.26	-316.56
157	-830.45	-327.36
157	-841.23	-328.4
157	-842.37	-317.5
158	-843.39	-307.72
158	-832.28	-306.72
158	-831.51	-315.08
158	-835.46	-315.47
158	-836.07	-311.61
158	-838.18	-311.84
158	-837.72	-315.73
158	-842.42	-316.28
158	-843.39	-307.72
159	-828	-288
159	-818	-287
159	-817.5	-291.79
159	-820.5	-292.18
159	-819.95	-297.99
159	-816.32	-297.79
159	-815.9	-302.36
159	-827.16	-303.47
159	-827.66	-298.77
159	-824	-298.34
159	-824.52	-292.53
159	-827.5	-292.92
159	-828	-288
160	-811	-285.56
160	-801	-284.53
160	-800	-290.1
160	-802.97	-290.49
160	-802.52	-296.33
160	-799	-295.9
160	-798.5	-300.59
160	-809.77	-301.77
160	-810.22	-297.1
160	-806.56	-296.75
160	-807.18	-290.88
160	-810	-291.27
160	-811	-285.56
161	-831.5	-260.9
161	-821	-259.66
161	-820.5	-264.98
161	-823.67	-265.43
161	-823	-271.45
161	-819.41	-271.09
161	-818.92	-275.53
161	-829.79	-276.8
161	-830.39	-272
161	-826.91	-271.66
161	-827.69	-265.76
161	-831	-266.21
161	-831.5	-260.9
162	-814	-258.94
162	-804	-257.78
162	-803	-263.06
162	-806.11	-263.57
162	-805.45	-269.61
162	-802.5	-269.29
162	-802.5	-273.76
162	-812.91	-274.86
162	-813.35	-270.48
162	-809.33	-270.02
162	-810.16	-263.97
162	-813.3	-264.3
162	-814	-258.94
163	-815.86	-238.69
163	-811.77	-238.34
163	-810.64	-248.04
163	-814.86	-248.41
163	-815.86	-238.69
164	-833.15	-247.1
164	-837.15	-247.41
164	-838.76	-231.31
164	-818.73	-229.13
164	-818.23	-234.38
164	-834.39	-236.05
164	-833.15	-247.1
165	-816.92	-228.95
165	-798.06	-226.93
165	-796.35	-243.98
165	-801.36	-244.47
165	-802.58	-233.3
165	-816.46	-234.54
165	-816.92	-228.95
166	-840.7	-212.39
166	-820.59	-210.35
166	-819.96	-216.43
166	-836.13	-218.09
166	-835.7	-222.53
166	-839.7	-223
166	-840.7	-212.39
167	-818.73	-210.11
167	-799.95	-208.22
167	-798.95	-219.6
167	-803.81	-219.95
167	-804.29	-214.28
167	-813.6	-215.12
167	-812.92	-226.32
167	-817.31	-226.78
167	-818.73	-210.11
168	-842.66	-193.59
168	-822.51	-191.43
168	-821.98	-196.57
168	-837.68	-198.32
168	-836.71	-208.66
168	-836.62	-208.72
168	-841.23	-209.1
168	-842.66	-193.59
169	-820.54	-191.26
169	-801.87	-189.36
169	-801.37	-195.12
169	-820.06	-196.93
169	-820.54	-191.26
170	-819.77	-197.93
170	-815.58	-197.66
170	-814.67	-207.58
170	-818.87	-207.95
170	-819.77	-197.93
171	-806.04	-197.6
171	-801.17	-197.1
171	-800.75	-201.74
171	-805.67	-202.16
171	-806.04	-197.6
172	-821.91	-178.42
172	-817.65	-178.12
172	-816.64	-188.49
172	-821.04	-188.93
172	-821.91	-178.42
173	-844.81	-174.41
173	-824.32	-172.29
173	-823.74	-178.39
173	-840.12	-180.07
173	-839.19	-190.55
173	-843.16	-190.92
173	-844.81	-174.41
174	-822.49	-172.14
174	-804	-170.24
174	-802.36	-187.08
174	-807.27	-187.46
174	-808.4	-176.34
174	-822	-177.66
174	-822.49	-172.14
175	-845.9	-163.42
175	-842.24	-163.03
175	-841.17	-171.5
175	-845.11	-171.84
175	-845.9	-163.42
176	-829.8	-161.69
176	-826.05	-161.34
176	-825.33	-170.03
176	-829.09	-170.38
176	-829.8	-161.69
177	-825.55	-159.84
177	-821.6	-159.61
177	-820.68	-169.51
177	-824.54	-169.83
177	-825.55	-159.84
178	-846.72	-155.41
178	-805.79	-151.29
178	-805.31	-157.05
178	-804.25	-167.87
178	-811.27	-168.5
178	-812.37	-157.65
178	-846.13	-160.82
178	-846.72	-155.41
179	-788.48	-162.3
179	-792.78	-162.66
179	-794.05	-150.11
179	-775.3	-148.22
179	-774.36	-158.79
179	-779.1	-159.21
179	-779.63	-154.33
179	-788.99	-155.23
179	-788.48	-162.3
180	-771.76	-147.86
180	-753.71	-146.08
180	-752.06	-162.09
180	-758.92	-162.89
180	-759.48	-156.18
180	-756.67	-155.89
180	-757.05	-152.03
180	-771.28	-153.33
180	-771.76	-147.86
181	-771.29	-153.94
181	-767.99	-153.73
181	-767.22	-162.03
181	-762.12	-161.63
181	-761.88	-164.07
181	-767.05	-164.67
181	-767.14	-162.95
181	-770.4	-163.19
181	-771.29	-153.94
182	-792.12	-168.93
182	-773.44	-167.11
182	-772.28	-178.97
182	-776.85	-179.41
182	-777.49	-173.09
182	-787.16	-173.89
182	-786.61	-180.9
182	-790.91	-181.22
182	-792.12	-168.93
183	-772.03	-166.87
183	-751.81	-164.82
183	-750.2	-178.73
183	-754.3	-178.99
183	-755	-170.75
183	-771.45	-172.37
183	-772.03	-166.87
184	-771.33	-173.45
184	-766.65	-173.04
184	-765.88	-182.81
184	-770.45	-183.28
184	-771.33	-173.45
185	-790.1	-188.43
185	-771.53	-186.59
185	-771.02	-192.19
185	-785.19	-193.57
185	-784.25	-204.13
185	-788.49	-204.58
185	-790.1	-188.43
186	-769.97	-186.41
186	-749.5	-184.39
186	-748.94	-189.92
186	-769.47	-191.93
186	-769.97	-186.41
187	-753.2	-192.69
187	-748.64	-192.3
187	-747.79	-199.99
187	-752.47	-200.33
187	-753.2	-192.69
188	-769.42	-192.69
188	-764.95	-192.25
188	-764.06	-201.95
188	-768.47	-202.27
188	-769.42	-192.69
189	-775.54	-193.62
189	-770.78	-193.19
189	-769.93	-202.51
189	-774.64	-202.92
189	-775.54	-193.62
190	-788.26	-206.39
190	-769.77	-204.6
190	-769.33	-210.11
190	-783.47	-211.6
190	-782.59	-220.75
190	-786.9	-221.18
190	-788.26	-206.39
191	-768.22	-204.49
191	-747.34	-202.47
191	-746.91	-207.9
191	-767.73	-209.9
191	-768.22	-204.49
192	-780.67	-219.18
192	-777.21	-218.89
192	-776.92	-223.01
192	-780.33	-223.31
192	-780.67	-219.18
193	-767.25	-213.59
193	-762.87	-213.16
193	-762.1	-221.67
193	-766.46	-222.1
193	-767.25	-213.59
194	-750.45	-211.07
194	-746.63	-210.71
194	-746.12	-216.52
194	-749.86	-216.78
194	-750.45	-211.07
195	-765.5	-223.5
195	-745.45	-221.38
195	-744.81	-227.19
195	-765	-229.31
195	-765.5	-223.5
196	-778.5	-224.79
196	-770.74	-224
196	-766.35	-223.5
196	-765.34	-233.93
196	-777.67	-235.06
196	-778.5	-224.79
197	-784.06	-251.36
197	-785.14	-238.9
197	-753.87	-236.07
197	-752.8	-248.37
197	-784.06	-251.36
198	-777.11	-254.18
198	-765.93	-253.16
198	-765.22	-258.8
198	-768.97	-259.25
198	-768.42	-265.1
198	-764.73	-264.77
198	-764.21	-269.9
198	-775.74	-270.97
198	-776.09	-266
198	-772.66	-265.49
198	-773.04	-259.6
198	-776.66	-259.86
198	-777.11	-254.18
199	-759.58	-252.58
199	-748.31	-251.54
199	-747.79	-257.11
199	-751.42	-257.57
199	-750.9	-263.47
199	-747.15	-263.01
199	-746.63	-268.14
199	-756.82	-269.11
199	-758.18	-269.24
199	-758.6	-264.28
199	-754.91	-263.76
199	-755.49	-257.93
199	-759.19	-258.32
199	-759.58	-252.58
200	-777.28	-281.67
200	-775	-281.31
200	-774.5	-286.11
200	-776.89	-286.47
200	-777.28	-281.67
201	-774.14	-281.31
201	-762.87	-280.08
201	-762.29	-285.65
201	-765.85	-286.11
201	-765.36	-292.11
201	-761.77	-291.68
201	-761.29	-296.62
201	-772.68	-297.88
201	-773.2	-292.95
201	-769.31	-292.63
201	-769.86	-286.63
201	-773.69	-286.95
201	-773.81	-286.11
201	-774.14	-281.31
202	-762	-280.08
202	-757.5	-279.46
202	-757	-284.23
202	-761.5	-284.97
202	-762	-280.08
203	-756.88	-279.46
203	-745.41	-278.17
203	-744.83	-283.74
203	-748.46	-284.26
203	-747.94	-290.03
203	-744.25	-289.71
203	-743.79	-294.7
203	-755.23	-295.83
203	-755.61	-290.97
203	-751.95	-290.55
203	-752.51	-284.75
203	-756.26	-285.01
203	-756.39	-284.23
203	-756.88	-279.46
204	-745	-278.17
204	-742.17	-277.84
204	-741.69	-282.67
204	-744	-283.03
204	-745	-278.17
205	-743.5	-289.71
205	-740.94	-289.32
205	-740.46	-294.28
205	-743	-294.7
205	-743.5	-289.71
206	-776.21	-293.24
206	-774	-292.95
206	-773.5	-297.88
206	-775.6	-298.07
206	-776.21	-293.24
207	-771.26	-308.05
207	-759.86	-306.82
207	-759.39	-312.46
207	-763.02	-312.91
207	-762.27	-318.84
207	-758.71	-318.52
207	-758.32	-323.28
207	-769.64	-324.67
207	-770.16	-319.65
207	-766.41	-319.26
207	-766.96	-313.39
207	-770.84	-313.72
207	-771.26	-308.05
208	-774.59	-308.41
208	-772	-308.05
208	-771.5	-312.94
208	-774.21	-313.28
208	-774.59	-308.41
209	-753.9	-306.24
209	-742.47	-304.97
209	-741.88	-310.55
209	-745.58	-311.07
209	-744.93	-316.91
209	-741.37	-316.52
209	-740.91	-321.64
209	-752.28	-322.64
209	-752.68	-317.85
209	-749.06	-317.33
209	-749.67	-311.52
209	-753.3	-311.85
209	-753.9	-306.24
210	-759	-306.82
210	-755	-306.24
210	-754	-311.07
210	-759	-311.81
210	-759	-306.82
211	-742	-304.97
211	-739.2	-304.68
211	-738.81	-309.48
211	-741.5	-309.84
211	-742	-304.97
212	-740.5	-316.52
212	-738.16	-316.13
212	-737.44	-320.87
212	-740	-321.11
212	-740.5	-316.52
213	-780.42	-254.57
213	-778	-254.5
213	-777.5	-259.27
213	-779.93	-259.5
213	-780.42	-254.57
214	-765	-253.16
214	-760.5	-252.58
214	-760	-257.67
214	-764.5	-258.28
214	-765	-253.16
215	-747.5	-251.54
215	-744.85	-251.25
215	-744.52	-255.98
215	-747	-256.47
215	-747.5	-251.54
216	-746.5	-263.01
216	-743.78	-262.75
216	-743.23	-267.84
216	-746	-268.14
216	-746.5	-263.01
217	-801.31	-251.1
217	-796.53	-250.8
217	-796.39	-254.03
217	-801.16	-254.4
217	-801.31	-251.1
218	-803.15	-257.78
218	-800.1	-257.58
218	-799.65	-262.19
218	-802.66	-262.54
218	-803.15	-257.78
219	-835.1	-261.25
219	-832.03	-260.9
219	-831.47	-265.66
219	-834.59	-266.02
219	-835.1	-261.25
220	-820.62	-259.66
220	-814.34	-258.94
220	-813.85	-263.72
220	-820.04	-264.26
220	-820.62	-259.66
221	-801.95	-269.29
221	-798.91	-269.03
221	-798.55	-273.28
221	-801.69	-273.76
221	-801.95	-269.29
222	-831.5	-287.61
222	-828.89	-287.29
222	-828.41	-292.14
222	-831	-292.63
222	-831.5	-287.61
223	-800.06	-284.53
223	-796.85	-284.17
223	-796.46	-288.97
223	-799.6	-289.32
223	-800.06	-284.53
224	-817.36	-286.19
224	-811.39	-285.56
224	-810.94	-290.36
224	-816.87	-291.15
224	-817.36	-286.19
225	-798.77	-295.9
225	-795.78	-295.81
225	-795.29	-300.38
225	-798.29	-300.59
225	-798.77	-295.9
226	-845.36	-288.78
226	-831.93	-287.61
226	-831.19	-295.32
226	-833.56	-295.55
226	-832.62	-305.05
226	-836.05	-305.44
226	-836.25	-302.26
226	-839.42	-302.58
226	-839.13	-305.79
226	-843.5	-306.28
226	-845.36	-288.78
227	-846.41	-279.99
227	-835.3	-278.79
227	-835.17	-279.29
227	-833.94	-279.12
227	-833.37	-285.61
227	-839.46	-286.26
227	-839.75	-283.63
227	-841.04	-283.89
227	-840.59	-287.46
227	-845.51	-287.98
227	-846.41	-279.99
228	-848.91	-252.88
228	-837.67	-251.84
228	-836.04	-264.85
228	-837.14	-265.24
228	-836.62	-270.04
228	-834.26	-269.62
228	-833.87	-272.86
228	-834.33	-273.2
228	-834.13	-275.71
228	-835.91	-275.81
228	-835.91	-274.71
228	-840.45	-275.03
228	-840.87	-271.69
228	-845.34	-272.14
228	-845.04	-274.06
228	-843.75	-274.06
228	-843.62	-275.48
228	-841.35	-275.35
228	-841.13	-278.37
228	-846.4	-279.11
228	-848.91	-252.88
229	-908.85	-240.46
229	-901.95	-239.93
229	-898.59	-275.47
229	-899.76	-275.68
229	-905.05	-276.22
229	-908.85	-240.46
230	-909.02	-277
230	-899.76	-277
230	-898.57	-287.1
230	-907.6	-288.18
230	-908.06	-284.05
230	-905	-283.66
230	-905.31	-280.64
230	-908.52	-281.01
230	-909.02	-277
231	-889.56	-255.44
231	-884.56	-254.9
231	-884	-265
231	-888.29	-265.97
231	-889.56	-255.44
232	-886.75	-270.76
232	-884.87	-270.68
232	-885.29	-265.64
232	-883.98	-265.57
232	-883.73	-266.36
232	-881.08	-266.01
232	-880.19	-273.29
232	-882.02	-273.45
232	-881.9	-275.79
232	-886.31	-276.29
232	-886.75	-270.76
233	-887.31	-292.81
233	-878.56	-292.04
233	-878.44	-294.87
233	-869.17	-294.14
233	-868.61	-300.96
233	-886.37	-302.81
233	-887.31	-292.81
234	-898.01	-296.63
234	-894.54	-296.5
234	-894.04	-305.39
234	-897.63	-305.59
234	-898.01	-296.63
235	-919	-306.39
235	-914.99	-306.53
235	-914.81	-315.92
235	-918.94	-316.26
235	-919	-306.39
236	-907.69	-310.65
236	-903.95	-310.6
236	-903.77	-315.88
236	-907.42	-315.97
236	-907.69	-310.65
237	-857.95	-198.34
237	-845.87	-196.94
237	-844.84	-208
237	-856.7	-209.37
237	-857.95	-198.34
238	-895.79	-192.81
238	-869.73	-190.33
238	-868.91	-197.85
238	-894.95	-200.4
238	-895.79	-192.81
239	-894.67	-203.01
239	-868.67	-200.2
239	-868.01	-207.58
239	-893.81	-210.42
239	-894.67	-203.01
240	-900.5	-203.67
240	-896.5	-203.34
240	-895.79	-210.6
240	-899.82	-210.97
240	-900.5	-203.67
241	-924.07	-197.7
241	-911.36	-196.52
241	-910.05	-208.33
241	-922.94	-209.62
241	-924.07	-197.7
242	-921.69	-211.46
242	-909.85	-210.39
242	-908.1	-226.55
242	-920.45	-227.83
242	-921.69	-211.46
243	-926.44	-175.13
243	-913.71	-174.19
243	-911.56	-194.41
243	-924.35	-195.58
243	-926.44	-175.13
244	-926.16	-139.35
244	-917.42	-138.21
244	-913.95	-171.63
244	-926.62	-172.92
244	-927.43	-163.49
244	-923.71	-163.13
244	-926.16	-139.35
245	-890.78	-150.53
245	-875.17	-149.02
245	-873.07	-170.79
245	-888.6	-172.28
245	-890.78	-150.53
246	-914.26	-129.96
246	-906	-129
246	-906	-136.41
246	-913.47	-137.32
246	-914.26	-129.96
247	-905.09	-129
247	-858.27	-123.78
247	-857.62	-131.69
247	-904.34	-136.93
247	-904.37	-136.41
247	-905.09	-129
248	-854.15	-118.31
248	-824.84	-115.53
248	-823.8	-128.36
248	-852.95	-131.15
248	-854.15	-118.31
249	-804.85	-119.04
249	-766.74	-115.41
249	-764.71	-136.55
249	-802.96	-140.41
249	-804.85	-119.04
250	-891.3	-223.65
250	-866.14	-220.87
250	-864.83	-233.43
250	-889.85	-236.03
250	-891.3	-223.65
251	-335.33	27.27
251	-302.61	29.09
251	-302.67	30.26
251	-286.34	31.41
251	-285.71	24.9
251	-334.95	23
251	-335.33	27.27
252	-278.31	23.75
252	-274.72	24.17
252	-274.6	22.61
252	-256.8	24.23
252	-256.92	25.7
252	-252.96	26.03
252	-252.09	17.37
252	-263.16	16.44
252	-262.19	6.17
252	-251.63	6.98
252	-250.9	-0.8
252	-276.97	-2.94
252	-277.59	4.75
252	-266.48	5.84
252	-267.33	16.09
252	-277.49	15.18
252	-278.31	23.75
253	-245.53	5.26
253	-228.99	6.61
253	-228.45	0.98
253	-245.06	-0.39
253	-245.53	5.26
254	-281.69	4.43
254	-278	4.75
254	-277.5	-0.72
254	-281.27	-1.08
254	-281.69	4.43
255	-334.95	22.09
255	-331.26	22.28
255	-331.13	19.94
255	-330.37	19.94
255	-329.92	14.18
255	-329.55	14.21
255	-328.62	2.04
255	-329.47	2
255	-329.03	-1.8
255	-333.17	-2.18
255	-334.95	22.09
256	-333.17	-3
256	-306.76	-0.17
256	-306.83	0.64
256	-284.49	2.25
256	-283.97	-3.44
256	-300.12	-4.71
256	-300.29	-2.87
256	-306.46	-3.4
256	-306.29	-5.27
256	-332.79	-7.38
256	-333.17	-3
257	-307.42	-11.07
257	-302.33	-10.69
257	-301.55	-20.98
257	-306.71	-21.46
257	-307.42	-11.07
258	-298.69	-25.75
258	-282.32	-24.6
258	-281.97	-29.59
258	-298.34	-30.74
258	-298.69	-25.75
259	-270.79	-29.38
259	-253.06	-28.08
259	-252.66	-33.24
259	-270.3	-34.57
259	-270.79	-29.38
260	-243.76	-21.65
260	-226.75	-20.33
260	-226.38	-25.19
260	-243.39	-26.5
260	-243.76	-21.65
261	-241.63	-44.16
261	-225.6	-42.58
261	-225.12	-47.57
261	-241.26	-49.11
261	-241.63	-44.16
262	-225.02	-28.68
262	-220.41	-28.35
262	-219.11	-44.32
262	-218.75	-51.18
262	-222.94	-51.49
262	-223.44	-44.55
262	-224	-44.57
262	-225.02	-28.68
263	-264.54	-62.09
263	-253.78	-61.27
263	-253.24	-68.3
263	-263.99	-69.13
263	-264.54	-62.09
264	-320.17	-30.65
264	-303.86	-29.86
264	-303.22	-41.28
264	-306.04	-41.4
264	-305.74	-46.82
264	-314.78	-47.37
264	-315.31	-36.68
264	-319.83	-36.89
264	-320.17	-30.65
265	-318.3	-52.63
265	-302.52	-51.52
265	-302.04	-58.41
265	-307.97	-58.89
265	-307.95	-60.54
265	-311.66	-60.81
265	-311.82	-59.16
265	-317.72	-59.44
265	-318.3	-52.63
266	-335.29	-42
266	-328.3	-42
266	-327.37	-57.7
266	-327.66	-57.72
266	-327.21	-63.88
266	-333.5	-64.39
266	-334.04	-58.07
266	-334.36	-58.1
266	-335.29	-42
267	-376.94	-32.75
267	-351.82	-31.35
267	-351.71	-32.88
267	-335.38	-31.78
267	-335.49	-29.99
267	-328.95	-29.67
267	-328.3	-41.23
267	-331.79	-41.43
267	-332.08	-36.32
267	-335.06	-36.46
267	-334.88	-38.99
267	-351.31	-39.96
267	-351.36	-39
267	-355.2	-39.26
267	-376.66	-40.23
267	-376.94	-32.75
268	-376.06	-44.64
268	-370.07	-44.42
268	-369.01	-61.61
268	-357.58	-60.93
268	-357.17	-66.38
268	-374.63	-67.37
268	-376.06	-44.64
269	-357.57	-42.98
269	-350.58	-42.49
269	-350.36	-46.42
269	-351.86	-46.55
269	-351.34	-55.79
269	-349.84	-55.69
269	-349.65	-58.96
269	-349.9	-58.97
269	-349.44	-65.55
269	-355.8	-65.95
269	-356.22	-59.33
269	-356.64	-59.35
269	-357.57	-42.98
270	-180.81	-214.41
270	-165.26	-213.22
270	-164.76	-218.9
270	-180.45	-220.04
270	-180.81	-214.41
271	-97.13	-37.98
271	-86.11	-36.73
271	-83.52	-57.75
271	-80.78	-57.49
271	-80.26	-62.35
271	-78.19	-62.13
271	-74.8	-64.65
271	-74.18	-69.8
271	-13.32	-62.93
271	-13.61	-60.38
271	-5.55	-59.41
271	-5.76	-57.4
271	-3.68	-54.84
271	-1.56	-54.56
271	-2.55	-46.36
271	0.66	-45.94
271	-1.07	-30.75
271	9.01	-29.81
271	12.38	-58.45
271	13	-58.41
271	13.49	-62.83
271	11.77	-64.88
271	13.8	-66.34
271	9.67	-71.51
271	7.75	-69.93
271	6.42	-71.77
271	1.9	-72.34
271	1.82	-71.81
271	-34.37	-75.98
271	-34.32	-76.49
271	-42.1	-77.32
271	-42.17	-76.89
271	-78.8	-81.05
271	-79.04	-81.54
271	-83.07	-81.87
271	-84.73	-80.57
271	-85.59	-81.58
271	-92.01	-76.5
271	-91.23	-75.22
271	-92.84	-74.03
271	-93.22	-69.69
271	-92.82	-69.64
271	-95.76	-46.08
271	-96.21	-46.13
271	-97.13	-37.98
272	-159.63	102.16
272	-155.37	102.55
272	-155.39	102.76
272	-155.13	102.78
272	-155.61	109.91
272	-135.52	111.29
272	-134.97	104.21
272	-134.62	104.23
272	-134.61	104.07
272	-130.24	104.33
272	-127.96	79.18
272	-128.35	79.16
272	-128.04	75.08
272	-132.32	74.72
272	-132.3	74.38
272	-132.58	74.36
272	-132.1	67.38
272	-136.2	66.99
272	-136.26	67.88
272	-147.57	67.1
272	-147.5	66.34
272	-152.03	65.93
272	-152.62	72.75
272	-153	72.72
272	-153.03	73.12
272	-156.87	72.82
272	-157.21	77.02
272	-157.5	76.99
272	-159.63	102.16
273	-82.87	-26.93
273	-59.63	-24.98
273	-59.68	-24.33
273	-55.07	-23.88
273	-53.88	-36.96
273	-58.46	-37.54
273	-58.6	-36.62
273	-81.65	-38.87
273	-82.87	-26.93
274	57.89	35.51
274	65.2	38.71
274	64.68	39.86
274	71.93	42.92
274	72.51	41.49
274	74.52	42.35
274	76.32	38.25
274	74.24	37.32
274	74.38	36.98
274	60.15	30.57
274	57.89	35.51
275	-39.95	872.97
275	-21.34	895.07
275	-23.82	898
275	-16.21	908.06
275	-13.51	905.85
275	5.76	930.47
275	9.56	927.08
275	12.91	923.24
